N,P,K,temperature,humidity,rainfall,sunlight_exposure
0.5714285714285714,0.6071428571428571,0.21,0.5099527650177228,0.759426458565325,0.3132156077548139,0.7190085280052811
0.7214285714285714,0.4642857142857143,0.215,0.4744620898820493,0.7089497557973262,0.3461191882762096,0.5999059196905883
0.7714285714285714,0.6,0.24,0.5823472009921,0.7690132685639189,0.3311920922973608,0.5676353372546334
0.7142857142857143,0.5357142857142857,0.235,0.5369737836571483,0.7348978061716749,0.3237482203367736,0.6443947963216485
0.7785714285714286,0.6142857142857143,0.24,0.5980403812323405,0.807851176986874,0.3234784074742742,0.3252441901471665
0.5857142857142857,0.5214285714285715,0.205,0.4657799659940005,0.8249187249975172,0.3241601782090179,0.9607423336309936
0.7571428571428571,0.4642857142857143,0.25,0.4890290364169518,0.7496859937539754,0.3452167595434416,0.9401935180704132
0.6428571428571428,0.5785714285714285,0.235,0.4885160371856922,0.789719264803504,0.3552173814238624,0.864769620499084
0.5928571428571429,0.6428571428571429,0.225,0.5076396229722036,0.7412301963686503,0.3184618270219049,0.320396740364764
0.85,0.6071428571428571,0.215,0.5693451954713139,0.7621495782989702,0.3522453087894296,0.5738576239562121
0.7642857142857142,0.4785714285714285,0.2,0.5544853759604127,0.7849211140413243,0.2557719087480578,0.8835337414336633
0.8285714285714285,0.5428571428571428,0.25,0.5049512244508673,0.8100601614233405,0.269129738247261,0.2878031119593622
0.7214285714285714,0.5,0.225,0.5098502720873798,0.783321957773047,0.3225135926386065,0.3891699538613558
0.6642857142857143,0.5428571428571428,0.225,0.5421133005531173,0.7269914045213949,0.294589742767618,0.3792035306253305
0.6785714285714286,0.5,0.2,0.5784150550967987,0.801428700294213,0.3190647150883794,0.999827165419001
0.7642857142857142,0.4714285714285714,0.25,0.590950123893336,0.8131869528956055,0.3485475564908695,0.2578491938245075
0.5928571428571429,0.6357142857142857,0.21,0.5329453480202297,0.7797970456436479,0.3302484307734433,0.5604999022279267
0.7285714285714285,0.4857142857142857,0.245,0.5043454689253938,0.8183492414680341,0.3262271729170542,0.9721442367873708
0.6142857142857142,0.5285714285714286,0.2,0.5448189028944207,0.798317217399564,0.2838105767689921,0.6960361178918442
0.8357142857142857,0.5785714285714285,0.24,0.4697507255769895,0.8084129455933051,0.3436239834283177,0.3145641158338603
0.7928571428571428,0.5285714285714286,0.24,0.5591495044381408,0.7176020187253356,0.357409407365174,0.588506496562283
0.6785714285714286,0.4928571428571429,0.225,0.48997261292895,0.7724046250743969,0.3229471309844161,0.1869786140144971
0.65,0.5,0.25,0.53545343971916,0.7215537873933832,0.3199783926551184,0.5124078834388879
0.6642857142857143,0.5571428571428572,0.205,0.5898700875594135,0.8077822996446815,0.319877007648509,0.3989037908883235
0.6571428571428571,0.5714285714285714,0.23,0.5852401110531414,0.779524103238861,0.3184866038442242,0.660183880423572
0.7428571428571429,0.5357142857142857,0.245,0.5241045085270781,0.7824781557081086,0.3230545077528014,0.0305013108230906
0.7357142857142857,0.4785714285714285,0.23,0.4964375665774363,0.7880609787736027,0.302749655049473,0.4820217624720186
0.6571428571428571,0.5,0.2,0.5792398258243946,0.7430125421755216,0.2522866070847119,0.5954529143277318
0.6642857142857143,0.5714285714285714,0.22,0.549280236627621,0.7585780124011764,0.3566218729457706,0.0650133449674975
0.8571428571428571,0.5857142857142857,0.235,0.5523922847034768,0.7208867927448165,0.3548823349525372,0.7281253781512407
0.7714285714285714,0.4785714285714285,0.205,0.4687860201169561,0.824980025800572,0.254120966198985,0.6805292179110141
0.75,0.5928571428571429,0.245,0.4867119589133248,0.8195375468976037,0.3376672043727502,0.1336405895249318
0.7,0.5285714285714286,0.225,0.4739055696204438,0.8190857577370062,0.2545498788745257,0.3811871052686542
0.7928571428571428,0.5928571428571429,0.25,0.5917471105449426,0.7476529096349517,0.2738978744542435,0.0490562257932999
0.6928571428571428,0.4928571428571429,0.2,0.5064460144536183,0.749619952379126,0.3337712443216016,0.4245190611017371
0.6785714285714286,0.55,0.215,0.5328355196140526,0.8055365144753054,0.2607162511796924,0.6991814720658502
0.6357142857142857,0.6142857142857143,0.25,0.4665103147085117,0.7699572734473589,0.2662786179357724,0.8515187792461529
0.6357142857142857,0.5714285714285714,0.25,0.5120918737312193,0.7259051799177415,0.2569520880445219,0.6422089886028399
0.8428571428571429,0.5928571428571429,0.23,0.4770064276810007,0.7609806408780386,0.289028137250537,0.4661034875498959
0.7214285714285714,0.6214285714285714,0.2,0.5567343891206551,0.7744053641640456,0.2794793751855473,0.4206390160626039
0.7071428571428571,0.6214285714285714,0.21,0.5538702091950547,0.7375361827309358,0.2992405825316784,0.3003968697766377
0.5857142857142857,0.5142857142857142,0.205,0.5773737980181415,0.7924384045472758,0.2716695147181313,0.4867631711161861
0.6428571428571428,0.5785714285714285,0.25,0.5491188733760027,0.8153624409309859,0.2778836674973275,0.9680401494680408
0.6785714285714286,0.5928571428571429,0.235,0.5502893997082491,0.7540822137168893,0.26754389566177,0.9392373078647204
0.7428571428571429,0.4857142857142857,0.205,0.5829131439714116,0.7682925299369652,0.2523457926714252,0.9759967396270344
0.7285714285714285,0.4857142857142857,0.235,0.5476796317259881,0.8061356103893074,0.2515938104736275,0.0699884372325241
0.7142857142857143,0.4928571428571429,0.235,0.4765915916588018,0.7848661602477376,0.2739969517811196,0.45688690734072
0.6714285714285714,0.6,0.215,0.5662622055096537,0.8195851530265511,0.3264717473063239,0.9619689562104774
0.7071428571428571,0.4642857142857143,0.205,0.5099060468401485,0.8018484785215434,0.2884907432574098,0.2693575467193156
0.7999999999999999,0.5857142857142857,0.215,0.5271603233111891,0.7365398690591963,0.284744259483945,0.7349767866337176
0.8357142857142857,0.55,0.2,0.4725488170662071,0.7586359296645664,0.3061293683118005,0.3959285086339785
0.6857142857142857,0.5785714285714285,0.23,0.6049733255560512,0.7317610991375583,0.2579079440862168,0.3852985187204163
0.8071428571428572,0.5714285714285714,0.2,0.548756085831765,0.7276750141520149,0.3193147577955524,0.9661739247565992
0.75,0.6285714285714286,0.205,0.4644072942749879,0.7524694697459189,0.316716896155664,0.7152374524099656
0.6071428571428571,0.6,0.23,0.5849606958230595,0.8217534648781851,0.3173674934187045,0.5730380990385151
0.7714285714285714,0.6357142857142857,0.21,0.5318088422383813,0.8199377602049033,0.2536429990366071,0.2889489382429859
0.6571428571428571,0.5428571428571428,0.235,0.5505051844774602,0.7264028713637993,0.2999574484356637,0.0506266213228869
0.7857142857142857,0.4714285714285714,0.245,0.5694840136986477,0.7926604703208557,0.2664591841568816,0.6707625022173542
0.5857142857142857,0.5,0.25,0.5314282147159102,0.749258858879673,0.2584669411863781,0.4857259321363458
0.8357142857142857,0.5428571428571428,0.24,0.5934427277066402,0.7459747388206596,0.2799163381188839,0.1881961902076349
0.0142857142857142,0.25,0.11,0.6000612548961178,0.3883495350386571,0.2510684023392514,0.0302559685548867
0.2785714285714286,0.1357142857142857,0.13,0.7096530790650273,0.4604525438865042,0.2818909010457319,0.9104066024510784
0.15,0.15,0.11,0.5215947051979902,0.3898240677427826,0.2717450270832721,0.9317279958856052
0.1785714285714285,0.1214285714285714,0.1,0.7097835311081401,0.3648638185886506,0.2712207779980531,0.1221977783042278
0.0,0.1142857142857142,0.135,0.7768442655299519,0.466633365038323,0.2586177377138129,0.0634366511306541
0.1428571428571428,0.0999999999999999,0.15,0.7274506527732096,0.4241944558472758,0.2794896131656922,0.201260942597048
0.1357142857142857,0.1142857142857142,0.145,0.6080448253573757,0.4541803741629565,0.2784892567066303,0.8228155098050074
0.1285714285714285,0.0857142857142857,0.13,0.6576862580575223,0.3604976182808768,0.2642121509827457,0.6232700076064968
0.0785714285714285,0.2214285714285714,0.14,0.7794709805159199,0.4429312401677143,0.2700211656053163,0.4757148117312151
0.2142857142857142,0.1642857142857142,0.125,0.6611437349070562,0.4425289140291647,0.2811451131972187,0.240831452970577
0.1285714285714285,0.0999999999999999,0.11,0.54317390493494,0.4443107067809921,0.2654972922361098,0.0895732803045112
0.1642857142857142,0.1285714285714285,0.11,0.7431446829461453,0.4335916349249895,0.2769952645814421,0.4069152522366817
0.2642857142857143,0.1785714285714285,0.145,0.5369726912554702,0.4593524656097927,0.2843295899065871,0.8494465561973914
0.0785714285714285,0.1571428571428571,0.125,0.5414864066104059,0.4001711835429968,0.2502083176650226,0.4066707585426619
0.0857142857142857,0.0999999999999999,0.13,0.5287849346507518,0.4480102517857222,0.2574533981810106,0.1807723635073432
0.0214285714285714,0.1642857142857142,0.14,0.6172647523362748,0.4039600905074755,0.2666338939140614,0.6981071537824524
0.2642857142857143,0.2357142857142857,0.135,0.6608865057323862,0.3648112853586923,0.2563229225926757,0.3182642407079186
0.1857142857142857,0.2285714285714286,0.125,0.762534495945631,0.4106394202643022,0.2773471944708217,0.9778705133164688
0.0999999999999999,0.0928571428571428,0.125,0.6020633307574428,0.4418833843555872,0.2713673635147369,0.9109372798802352
0.2857142857142857,0.0785714285714285,0.15,0.727083111115233,0.4655272613663083,0.2806630735912152,0.6700450107549933
0.0285714285714285,0.1071428571428571,0.1,0.5769621795163042,0.3929187218292035,0.2865905740993802,0.998893608966849
0.2571428571428571,0.1428571428571428,0.14,0.5497375325555517,0.4557909495422231,0.2852657351070142,0.0965354344211681
0.2142857142857142,0.0857142857142857,0.13,0.6421584981919176,0.4694326226385095,0.2673561581159013,0.7021026720991994
0.1999999999999999,0.2285714285714286,0.115,0.6688247783965023,0.4230742962247413,0.2817402312297959,0.5146140975434863
0.2714285714285714,0.0714285714285714,0.125,0.5765581111255667,0.3952425273053751,0.2759201216808419,0.5251237375893056
0.0857142857142857,0.2285714285714286,0.125,0.6390884603781294,0.3867527195428988,0.2517523460307,0.3897109571952206
0.2714285714285714,0.0999999999999999,0.13,0.7435494741527031,0.4063117702611634,0.2530599797786418,0.7115681999799941
0.0571428571428571,0.2,0.12,0.6070370312939283,0.4109486292448494,0.2572722977022604,0.0975592710355895
0.1071428571428571,0.1571428571428571,0.115,0.7167415243429344,0.3717824905274129,0.253689659333564,0.122554341926486
0.2428571428571428,0.0785714285714285,0.1,0.609654567178955,0.4281465560450501,0.2582544536550173,0.9094026705156876
0.0785714285714285,0.2214285714285714,0.13,0.5479213093131218,0.4377034559262993,0.2875790570766598,0.2371102901070994
0.2357142857142857,0.1714285714285714,0.145,0.6480324593761178,0.4078124942803247,0.261492464122468,0.000293310484179
0.0857142857142857,0.1857142857142857,0.105,0.7736654125146951,0.4395960921776853,0.2874263501407575,0.4911638408184759
0.0857142857142857,0.2071428571428571,0.115,0.7040417247018987,0.3588771259399145,0.2823963453469562,0.5345787958045014
0.0357142857142857,0.0785714285714285,0.13,0.7786230441008322,0.4017405162509515,0.2794880413611026,0.509298873018897
0.0071428571428571,0.1785714285714285,0.12,0.5597635590025782,0.4332263567084741,0.2567323347385772,0.5217762472030396
0.1142857142857142,0.2142857142857143,0.13,0.6729115569487903,0.419202525143176,0.2722612405326344,0.5154200898583121
0.25,0.0928571428571428,0.105,0.6648307300263843,0.4268447993231549,0.2772641148029966,0.7471373272948985
0.0285714285714285,0.25,0.105,0.5382213009216433,0.4002518310070683,0.2717212469958053,0.3361235526365482
0.0642857142857142,0.1714285714285714,0.145,0.5899325340829779,0.3689686381534102,0.2895690009903505,0.7299385589167753
0.0142857142857142,0.2357142857142857,0.14,0.6760810159408949,0.454655160311176,0.2515011816375564,0.5060441430780596
0.1857142857142857,0.1928571428571428,0.135,0.633835149775539,0.4161222867671897,0.2512286654407343,0.8276266641982322
0.2428571428571428,0.2357142857142857,0.13,0.7619001330974084,0.3653949917374323,0.277366321224891,0.4547853888282496
0.0357142857142857,0.1928571428571428,0.14,0.6742631143539903,0.4471526122625856,0.2628209912924568,0.5536528855977352
0.2214285714285714,0.1714285714285714,0.105,0.5566186705833386,0.38667367466693,0.2786325711122608,0.980875793381302
0.2428571428571428,0.2071428571428571,0.15,0.5293759899561117,0.3839076992916936,0.2696139198057099,0.6578634146269724
0.2571428571428571,0.0999999999999999,0.135,0.5245775864598154,0.425211605030807,0.2592470610251222,0.937541455603614
0.0499999999999999,0.0857142857142857,0.105,0.7479692343549507,0.4024329223847778,0.2565826228213356,0.0464072217807896
0.2714285714285714,0.0714285714285714,0.11,0.7150853309161894,0.3994902431816274,0.2588590704514649,0.549625073712732
0.0357142857142857,0.0999999999999999,0.1,0.531578979633937,0.4687309089417536,0.2732781471588679,0.0540979114751316
0.2642857142857143,0.2214285714285714,0.105,0.6906012153167236,0.4474274785196792,0.2668606184002348,0.5722451205593577
0.15,0.1857142857142857,0.135,0.7621363208424337,0.4335853783221148,0.251788974168373,0.0215333915483434
0.2642857142857143,0.2214285714285714,0.11,0.5373714918999489,0.3925460291054963,0.2521729820778308,0.2430550354056829
0.1642857142857142,0.1285714285714285,0.125,0.6885469443482654,0.3872610010423215,0.253927629240725,0.8022297527474522
0.2571428571428571,0.15,0.105,0.6125502898801984,0.4295952225479149,0.2695293168695115,0.3554041957321812
0.1714285714285714,0.2,0.15,0.586463733788468,0.47320022840975,0.2893755627922254,0.7672435007181384
0.1857142857142857,0.0928571428571428,0.125,0.6667264954338762,0.4295993230410283,0.2744286440981062,0.9400828228757984
0.1571428571428571,0.0857142857142857,0.105,0.5702327203280952,0.3903315447985049,0.2853655997552676,0.2316665128059224
0.0785714285714285,0.2071428571428571,0.135,0.5829980276277368,0.4100585635013847,0.2778538078805225,0.745897847051644
0.2071428571428571,0.2142857142857143,0.115,0.560160348158808,0.4582271740424049,0.2521703860908169,0.3466418104054409
0.1571428571428571,0.1642857142857142,0.105,0.5408030268638727,0.3634797705191827,0.2609626287019728,0.2467870550232668
0.1642857142857142,0.1357142857142857,0.135,0.5536939787210176,0.3722517278105667,0.2625885000140017,0.2417336913818
0.0071428571428571,0.2142857142857143,0.145,0.6303643219238299,0.3783933355982966,0.258675105258167,0.1905707213911329
0.0142857142857142,0.1357142857142857,0.145,0.5758543387332589,0.4730243591221831,0.2678364300120691,0.9648598456107946
0.2785714285714286,0.2285714285714286,0.1,0.7031478127242993,0.3657488689242771,0.2804917737277709,0.2351198857722524
0.1071428571428571,0.2214285714285714,0.11,0.5441477381326623,0.4632413659994372,0.2543580204925196,0.2876121066062218
0.0214285714285714,0.0928571428571428,0.13,0.6550295147944817,0.396022721157689,0.2546667188758279,0.8837686800786979
0.0571428571428571,0.2357142857142857,0.135,0.600457448640348,0.378881704899716,0.255775138005157,0.0754472977491649
0.2357142857142857,0.1857142857142857,0.145,0.6457503212225141,0.4195430082724179,0.2499413746545091,0.4723776270538915
0.0999999999999999,0.1714285714285714,0.135,0.7693181700506428,0.4049333225010292,0.2777387186319176,0.7294117237934437
0.1285714285714285,0.1071428571428571,0.105,0.6553713401060441,0.4401098727310573,0.250653004826427,0.9636774602396144
0.0642857142857142,0.1142857142857142,0.135,0.6727059082439024,0.4584826110476844,0.2720653815592845,0.147330120402426
0.1428571428571428,0.1785714285714285,0.11,0.5447483607762815,0.4355429769019133,0.2719167631978451,0.9048453043906785
0.0642857142857142,0.2357142857142857,0.1,0.7391699933570142,0.420913425593989,0.2877497227718653,0.8074316461124043
0.1857142857142857,0.1357142857142857,0.145,0.6440818422223908,0.4430513541343359,0.2498045984113312,0.8694996729376898
0.2214285714285714,0.2214285714285714,0.12,0.7205525054745331,0.4486927406078917,0.2775291664458973,0.3084265972434898
0.0999999999999999,0.0928571428571428,0.15,0.6389091458134074,0.3821870941888623,0.2559930666224064,0.2871603428958182
0.2857142857142857,0.0785714285714285,0.15,0.6619227673761038,0.4055635307650872,0.2492643577745051,0.2044485537433512
0.1999999999999999,0.1571428571428571,0.145,0.6780229947887528,0.4250731105288543,0.2688620720794576,0.7894802506285821
0.0,0.0857142857142857,0.125,0.7646842873547084,0.3932892730248579,0.2787130511286057,0.5343883400038643
0.0071428571428571,0.1714285714285714,0.12,0.5309623003786275,0.4088178280803537,0.2634130017497741,0.4104447373450561
0.0142857142857142,0.2214285714285714,0.13,0.6334775536500462,0.4164712714991633,0.2571016855370049,0.0065884344173029
0.0857142857142857,0.1571428571428571,0.105,0.5815854713392314,0.3652200773767985,0.273124652578253,0.4706733604108268
0.0499999999999999,0.1642857142857142,0.15,0.6081864404429066,0.3794265328270505,0.2745689187929568,0.6693809977844913
0.0,0.2214285714285714,0.105,0.7261170463941677,0.4316164987492709,0.2736738899111305,0.3231355051236297
0.1857142857142857,0.2142857142857143,0.13,0.7064749657953776,0.4526368226157382,0.2796477386617928,0.904972145301
0.1928571428571428,0.1142857142857142,0.125,0.7622958439122915,0.4459692117698298,0.2551386256575008,0.5332314794149167
0.1571428571428571,0.2357142857142857,0.13,0.6515927450830363,0.4526401890073137,0.2815135862122462,0.5883687171213621
0.1571428571428571,0.0928571428571428,0.13,0.6295262879993945,0.3928880963915612,0.2521072647235179,0.8618907579509536
0.1999999999999999,0.1285714285714285,0.115,0.6081104480811439,0.4180899954871595,0.2725938452478686,0.6884144027166368
0.0499999999999999,0.1857142857142857,0.11,0.6457124667927303,0.3888668241844267,0.2675138765328996,0.6450377400393095
0.2071428571428571,0.2071428571428571,0.105,0.71892406570755,0.4682025729268518,0.2481785296851582,0.9506053622607966
0.0571428571428571,0.2285714285714286,0.14,0.5524376619845335,0.4748505829233993,0.2775023813163766,0.2242607394514665
0.2785714285714286,0.0785714285714285,0.11,0.7665111823887885,0.4513141428917994,0.2562767433467453,0.7962246835643911
0.2857142857142857,0.1357142857142857,0.1,0.5704557065695726,0.4220793548667623,0.2719011661871172,0.9445872217086924
0.1357142857142857,0.2357142857142857,0.105,0.6501853853782954,0.4027027342717076,0.2621205447485642,0.5875524802375292
0.15,0.1142857142857142,0.125,0.5415384900957233,0.4334604494753118,0.2894238759072196,0.8770603901271279
0.1571428571428571,0.0928571428571428,0.14,0.6194202505182903,0.4458849242446758,0.2648205347787691,0.8239073899329541
0.2214285714285714,0.1071428571428571,0.125,0.6700707966574864,0.4637623416344497,0.2575056200601326,0.8160780623829662
0.1285714285714285,0.15,0.13,0.6825168053053353,0.3906862625916873,0.2546827124033726,0.1357790315102558
0.1714285714285714,0.8928571428571428,0.95,0.607495206709945,0.7848870196735316,0.1685441755730037,0.8751530537265888
0.0928571428571428,0.9928571428571428,0.995,0.628478618261766,0.7952059049359249,0.1730565339673876,0.0286189533275116
0.1571428571428571,0.8428571428571429,1.0,0.6777683432458859,0.8122246029395498,0.174342584152116,0.2069631900824329
0.2571428571428571,0.8571428571428571,0.955,0.8218118457418453,0.7745995739747354,0.1675144533737954,0.5253318525285522
0.1714285714285714,0.9,0.955,0.3789772135800522,0.810576044425786,0.1621459562887923,0.2811092569615734
0.0142857142857142,0.8428571428571429,0.965,0.8844477694329258,0.7926938721158165,0.1803053724295639,0.5162709122065408
0.25,0.9642857142857144,0.96,0.2281187903312369,0.799012059845264,0.1672418880659386,0.7475413625429501
0.0785714285714285,0.8357142857142857,0.95,0.095157810177857,0.808527570538193,0.1775468186582182,0.8600443513516498
0.0428571428571428,0.8428571428571429,0.99,0.1128017776332563,0.7858600087941469,0.1672979004403325,0.5340288225263576
0.1214285714285714,0.9214285714285714,0.995,0.8670072503839987,0.7690497297179989,0.1928278230508772,0.7919997853168184
0.1785714285714285,0.8928571428571428,0.96,0.8861465762812675,0.7982364971436032,0.1965296235069917,0.7770530109391032
0.1928571428571428,1.0,1.0,0.0184301018266097,0.7936569088120208,0.1646005892068962,0.7890891492475753
0.0642857142857142,0.8357142857142857,0.98,0.5957508484921209,0.7776285694269945,0.1719170228109169,0.9555662889546628
0.1142857142857142,0.9571428571428572,0.99,0.2583187664340965,0.7781137379850483,0.1639533274704796,0.2162489113684048
0.2285714285714285,0.9714285714285714,0.995,0.0,0.8007049180563853,0.1689408723080112,0.0149058314089096
0.1571428571428571,0.95,0.95,0.545460421016677,0.8079014308041431,0.1897531108330694,0.8975437635941161
0.2214285714285714,0.9928571428571428,0.985,0.0629954226959347,0.7733850406008779,0.1725473776335831,0.6665560474070233
0.0214285714285714,0.9357142857142856,1.0,0.2513820754624447,0.7767970821399148,0.183924876012537,0.5962754651215105
0.1999999999999999,0.8357142857142857,0.96,0.3175903133306162,0.7987932833551843,0.1776594395294617,0.2285585039570064
0.0285714285714285,0.9357142857142856,0.995,0.6057822462727471,0.7876350133523307,0.1627868257947406,0.1819715813471459
0.2785714285714286,1.0,0.98,0.800738514065547,0.7737787120870824,0.1869274493657587,0.0602025307076158
0.2714285714285714,0.9071428571428573,0.96,0.3327211833221062,0.7848903363706442,0.1678447358232831,0.3775837767574175
0.2571428571428571,0.9142857142857144,0.965,0.4790189233957901,0.8133732782014719,0.1758999354038035,0.1189617784028177
0.1785714285714285,0.8285714285714285,0.98,0.6221459419169847,0.7986077025330326,0.1791663098828143,0.5897309762766152
0.1071428571428571,0.8571428571428571,0.97,0.2755055642176036,0.7733930468921315,0.1779999291703917,0.059266269686991
0.1714285714285714,0.9642857142857144,1.0,0.0935829055536878,0.808829266205891,0.1740868200273771,0.036789553583407
0.0928571428571428,0.9071428571428573,0.99,0.4239757798932374,0.7958735059502623,0.1905082418852628,0.3903677308859175
0.0357142857142857,0.8642857142857143,0.96,0.114041602461663,0.7810047569942979,0.168468907038581,0.0436618265960656
0.2142857142857142,0.8214285714285714,0.975,0.8388944762677721,0.7931196219611087,0.1634287861620306,0.6072723453441176
0.1642857142857142,0.9785714285714284,0.96,0.8677198879588246,0.7906796163655587,0.1763846392564886,0.5118655498524738
0.1857142857142857,0.9285714285714286,0.99,0.7161602395332775,0.7804725771243541,0.1951662668415731,0.2295155668189158
0.0499999999999999,0.8642857142857143,0.99,0.2277298049459657,0.7902739630310665,0.1906810844890488,0.6797137556428221
0.2285714285714285,0.9571428571428572,0.965,0.776686993834816,0.7980332018785692,0.1664393372381701,0.4745396622444096
0.0642857142857142,0.9714285714285714,0.985,0.3496941963468294,0.7806612697997759,0.1658825432008198,0.8702280955340285
0.1428571428571428,0.9785714285714284,0.955,0.0594862207560654,0.7670953314149513,0.1741804806981404,0.5756569209834705
0.2285714285714285,0.8857142857142857,0.98,0.216266377030685,0.8019552008802892,0.1844641619840213,0.9584613413425652
0.0214285714285714,0.9214285714285714,0.97,0.3287829734066672,0.7823298694138469,0.1827018316925647,0.9228854558041903
0.2714285714285714,0.95,0.995,0.4673025745062058,0.8048687403469235,0.1896864341789427,0.3679705400417212
0.0999999999999999,0.9,0.965,0.7069890935834535,0.8120190721236062,0.1714064050017013,0.8979831499608131
0.1428571428571428,0.8357142857142857,0.995,0.0852794160643758,0.7769742586484948,0.1611587667244367,0.6824209947647548
0.2857142857142857,0.8642857142857143,0.98,0.072807672705598,0.7672657173968143,0.1831213846743263,0.8198495771456156
0.2571428571428571,0.8785714285714286,0.995,0.4708704160631347,0.7749182538333487,0.1682318479309436,0.4223860794311571
0.0785714285714285,0.9071428571428573,0.96,0.2055916654226011,0.7813652408616777,0.1946863482071487,0.9623658962469286
0.0,0.9428571428571428,0.95,0.3905393949513733,0.7690752533074342,0.162336037404609,0.1965842057147712
0.1357142857142857,0.8428571428571429,0.975,0.7441985937493111,0.7789829618007692,0.1634389105437182,0.6994785482937098
0.2214285714285714,0.9357142857142856,0.96,0.6394523371676443,0.805867688175159,0.1840091968926033,0.4457004163512323
0.0285714285714285,0.9214285714285714,0.975,0.5667924323773601,0.7780595542223296,0.1908793713150732,0.7053059111060207
0.2785714285714286,0.9571428571428572,0.98,0.9285837303879738,0.7787774925779628,0.1741616375091011,0.9573093348521932
0.0571428571428571,0.8714285714285714,0.955,0.5222978919344469,0.8038942530432394,0.1823086122128068,0.73956573136319
0.2785714285714286,0.95,0.99,0.3548861671748103,0.7940958608196305,0.1954995744876798,0.0113560934390375
0.2285714285714285,0.8214285714285714,0.995,0.0446020358383615,0.8070933871715834,0.1695012227458994,0.4277949206220766
0.0857142857142857,0.9785714285714284,0.99,0.6452235377013108,0.7968149040908182,0.1609479818047445,0.8553720086291123
0.0571428571428571,0.9142857142857144,0.95,0.3340305224297208,0.7782892534620377,0.183535413365257,0.3758096022780191
0.0571428571428571,0.9571428571428572,0.97,0.5894952411287757,0.7848683259230995,0.1649841939532011,0.8087155830093038
0.15,0.9214285714285714,0.985,0.0544436079521189,0.7671526318137405,0.161979989229848,0.0115484003429906
0.2857142857142857,0.9642857142857144,0.95,0.1765517031151132,0.772734420861114,0.1847433781546347,0.4711833498282285
0.2785714285714286,0.8714285714285714,0.985,0.186485630947108,0.7864104444966499,0.1846235848089952,0.8862385239964379
0.1357142857142857,0.8214285714285714,0.95,0.2844676846874022,0.7799820399311528,0.1916545085932647,0.1780870964319921
0.15,0.9571428571428572,0.98,0.30239987086211,0.8061106868663445,0.1686361554392659,0.0255951721093474
0.1214285714285714,0.9357142857142856,0.95,0.9291773406564392,0.785691278361152,0.1641501559825934,0.4810991704352161
0.2357142857142857,0.9571428571428572,0.99,0.7034891792099403,0.7961881962534011,0.1813182223118954,0.2448208369198706
0.1571428571428571,0.9142857142857144,0.98,0.4302542395995427,0.7683286189658414,0.1690781870481148,0.3621734347545469
0.2285714285714285,0.8928571428571428,0.955,0.9134752989639724,0.7814853254315747,0.1933510164823726,0.2556523759799174
0.2642857142857143,0.9285714285714286,1.0,0.0861412558518072,0.7702021003348425,0.1936095051019313,0.5243916097660788
0.1071428571428571,0.9642857142857144,0.95,0.1279595929589165,0.8082220934251657,0.1637829384424851,0.2895729528561683
0.2785714285714286,0.9071428571428573,0.955,0.7749026390512195,0.8056984415496795,0.1920919787318584,0.3911240835229383
0.2857142857142857,0.8285714285714285,0.97,0.4980204563221466,0.779022799028679,0.1647136300547266,0.4179012160857407
0.2857142857142857,0.9071428571428573,0.985,0.4519366106060966,0.7751510093991805,0.177815879335106,0.905675305871761
0.2071428571428571,0.9785714285714284,0.99,0.5981843558710628,0.8102408049956122,0.1662433174594136,0.0064698580323275
0.2285714285714285,0.8285714285714285,0.97,0.8764852234715259,0.781527077062844,0.1935332226599607,0.4342827872341384
0.0428571428571428,0.9642857142857144,1.0,0.2536572632211317,0.8010723437502906,0.1783943379850434,0.6176307086244763
0.0571428571428571,0.8214285714285714,0.955,0.4373371086647334,0.7979802337637335,0.1782198499280791,0.871297503704537
0.2428571428571428,0.9142857142857144,0.985,0.1861834655266791,0.7680369571468152,0.1961932986398694,0.3746434864169776
0.25,0.9285714285714286,0.97,0.3715655732168386,0.7733133361570209,0.1767028550852605,0.5774856791194785
0.1142857142857142,1.0,0.97,0.5191009470027709,0.7758676279352045,0.1763901822289127,0.5413049445079734
0.0571428571428571,0.9357142857142856,0.98,0.9420524069214368,0.7928149925702928,0.1939486400040149,0.5711691896828157
0.1785714285714285,0.8857142857142857,0.95,0.2628709046579345,0.780635631889745,0.1873907846731836,0.3187520087651641
0.1142857142857142,0.8928571428571428,0.98,0.5823463057220091,0.799461300589812,0.1747412903798875,0.6059069296397475
0.2785714285714286,0.8857142857142857,0.99,0.7335346727283317,0.8040457742603918,0.1825721503233184,0.8653481182432434
0.2714285714285714,0.9285714285714286,0.99,0.9335884617892558,0.7995417933711184,0.1785881541980229,0.1191891425125463
0.2357142857142857,0.8214285714285714,1.0,0.754549354457531,0.7933717287374501,0.1778484712067772,0.0376357546569786
0.25,0.8571428571428571,0.995,0.3105755777626858,0.7686790615187145,0.192147473877602,0.8267180498807425
0.0071428571428571,0.9071428571428573,0.975,0.2138563019116434,0.8012317680201998,0.1665656625310398,0.0799433669734337
0.2785714285714286,0.9642857142857144,0.99,0.3527525219044323,0.7742998343557566,0.1762771074308792,0.0852873815476357
0.1999999999999999,1.0,0.985,0.297909615026901,0.8007836248700219,0.1674872006655511,0.1801010008030953
0.0428571428571428,0.8785714285714286,0.975,0.4917503229146318,0.7969789904246027,0.1800135297652553,0.8725334823797073
